"工单号","工作要点说明","工单状态","设备编码","车型-列车号","工作班组编码","工作班组名称","工单类型","故障时间","完工时间","修理时间(分钟)","计划工时","故障信息来源","系统功能","子项功能","底层功能","故障描述","故障影响","纠正措施","故障情况","处理情况","车辆原因","扣修","扣修天数","晚点分钟","中途晚点分钟","晚点有责"
5736637,043011 全自动车钩气管接头漏气,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-13.00.00,2023-03-18-14.00.00,60,1,维修三部,车钩,全自动车钩,气管路,气管路泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-29 043011 全自动车钩气管接头漏气,043011 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5736649,043011 空压机接线接头色标缺失,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-13.00.00,2023-03-18-14.00.00,60,1,维修三部,制动,供风系统,空压机,接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-29 043011 空压机接线接头色标缺失,043011 检查复测接线接头后正常。（检修二班）。,Y,N,,,,
5736660,043033 一轴右侧轴箱螺栓色标缺失,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-13.30.00,2023-03-18-14.30.00,60,1,维修三部,转向架,轮对轴箱装置,轴箱,轴箱螺栓松动,不影响运营,已修理,工作令号:蒲均-2023-3-29 043033 一轴右侧轴箱螺栓色标缺失,043033 按标准扭力进行紧固后正常。（检修二班）。,Y,N,,,,
5736667,043022 二位端转向架气管接头漏气,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-13.45.00,2023-03-18-14.45.00,60,1,维修三部,制动,管路元件,各类气管,泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-29 043022 二位端转向架气管接头漏气,043022 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5736684,043043 2门盖板方孔锁松,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-14.00.00,2023-03-18-15.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,紧固件松动或缺失,不影响运营,已修理,工作令号:蒲均-2023-3-29 043043 2门盖板方孔锁松,紧固043043 2门盖板方孔锁螺栓后正常（检修二班）。,Y,N,,,,
5736687,043052 二位端蒸发箱排水孔堵塞,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-10.00.00,2023-03-18-11.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-29 043052 二位端蒸发箱排水孔堵塞,清洁043052二位端蒸发箱排水孔后正常（检修二班）。,Y,N,,,,
5736695,043022 一位端空调盖板方孔锁松,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-11.00.00,2023-03-18-12.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-29 043022 一位端空调盖板方孔锁松,紧固043022一位端空调盖板方孔锁螺栓后正常（检修二班）。,Y,N,,,,
5736698,043061 7门支撑轮松,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-14.00.00,2023-03-18-15.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,紧固件松动或缺失,不影响运营,已修理,工作令号:蒲均-2023-3-29 043061 7门支撑轮松,紧固043061 7门支撑轮螺栓后正常（检修二班）。,Y,N,,,,
5736728,043011 通道1水印错误,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-15.00.00,2023-03-18-23.06.21,486,1,维修三部,乘客信息（PIS）,视频监控系统,硬盘,接口插针变形、损坏,不影响运营,已修理,工作令号:蒲均-2023-3-29 043011 通道1，043043 通道1、2、3，043061 通道1、2、3、4水印错误，车厢5录像无法下载,重新设置043011 通道1，043043 通道1、2、3，043061 通道1、2、3、4水印后正常。格式化车厢5硬盘并重做系统后录像下载功能正常。（日检三班）,Y,N,,,,
5736733,043033 2门旁DMD花屏,结束,04A02-0451,04A02-0451,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-18-15.00.00,2023-03-18-22.00.00,420,1,维修三部,乘客信息（PIS）,广播,电子导乘屏,损坏,不影响运营,已更换,工作令号:蒲均-2023-3-29 043033 2门，043043 2门、9门，043061 2门旁DMD花屏,更换043033 车2门，043043车2门、9门，043061车2门旁，共4个电子导乘屏后正常。（日检三班）（备件来源：供应商）（型号：MIT-DNU28-01 生产厂商：上海鸣啸信息科技发展有限公司）,Y,N,,,,
5737891,040982 二位端车钩气管接头漏气,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-13.00.00,2023-03-19-14.00.00,60,1,维修三部,车钩,半永久车钩,气路接头,接头漏气,不影响运营,已修理,工作令号:蒲均-2023-3-14 040982 二位端车钩气管接头漏气,040982 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5737895,041021 右侧轮缘润滑喷嘴色标缺失,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-10.00.00,2023-03-19-11.00.00,60,1,维修三部,转向架,轮缘润滑装置,轮缘润滑喷嘴,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-14 041021 右侧轮缘润滑喷嘴色标缺失,041021 检查复测轮缘润滑喷嘴后正常。（检修二班）。,Y,N,,,,
5737897,041012 一轴左侧高度阀漏气,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-13.00.00,2023-03-19-14.00.00,60,1,维修三部,制动,管路元件,高度阀,漏气,不影响运营,已修理,工作令号:蒲均-2023-3-14 041012 一轴左侧高度阀阀体上管路接头漏气,041012 紧固高度阀阀体上管路接头后正常。（检修二班）。,Y,N,,,,
5737907,040993 一轴轴箱螺栓色标缺失,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-13.30.00,2023-03-19-14.30.00,60,1,维修三部,转向架,轮对轴箱装置,轴箱,轴箱螺栓松动,不影响运营,已修理,工作令号:蒲均-2023-3-14 040993 一轴轴箱螺栓色标缺失,040993 检查复测螺栓后正常。（检修二班）。,Y,N,,,,
5737931,04993 7门外侧指示灯接线松,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-13.00.00,2023-03-19-14.00.00,60,1,维修三部,车门,客室车门电气部件,指示灯,门外侧指示灯（红）接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-14 040993 7门外侧指示灯接线松,紧固040993 7门外侧指示灯接插件后正常（检修二班）,Y,N,,,,
5737934,040982 一位端空调盖板方孔锁松,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-10.00.00,2023-03-19-11.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-14 040982 一位端空调盖板方孔锁松,紧固040982 一位端空调盖板方孔锁螺栓后正常（检修二班）,Y,N,,,,
5737943,041012 二位端冷凝器箱排水孔堵塞,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-11.00.00,2023-03-19-12.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-14 041012 二位端冷凝器箱排水孔堵塞,清洁041012二位端冷凝器箱排水孔后正常（检修二班）。,Y,N,,,,
5737947,041021 3门压轮松,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-14.00.00,2023-03-19-15.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,紧固件松动或缺失,不影响运营,已修理,工作令号:蒲均-2023-3-14 041021 3门压轮松,紧固041021 3门压轮螺栓后正常（检修二班）。,Y,N,,,,
5737969,041021 司机室监控屏显示车厢1断开,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-15.00.00,2023-03-19-20.00.00,300,1,维修三部,乘客信息（PIS）,视频监控系统,多功能连接器,接口插针变形、损坏,不影响运营,已修理,工作令号:蒲均-2023-3-14 041021 司机室监控屏显示车厢1、2、3、4、5、6断开 040971 司机室监控屏显示车厢1水印错误，车厢6画面错误,重做041021多功能连接器网络水晶头及重设041021摄像头水印后，司机室监控屏显示功能修复正常。（日检一班）,Y,N,,,,
5737991,041012 4、8门旁LCD黑屏,工作请求,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-15.00.00,,,0,维修二部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,黑屏,,,工作令号:蒲均-2023-3-14 041012 4、8门，041003 8门，040993 8门旁LCD黑屏,,N,N,,,,
5738001,041003 广播有噪声,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-15.00.00,2023-03-19-20.00.00,300,1,维修三部,乘客信息（PIS）,广播,客室控制单元（SCU）,插口、接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-14 041003 广播有噪声,重调041003车广播音量后，测试广播功能修复正常。（日检一班）,Y,N,,,,
5738008,041012 受电弓碳滑条磨损到限,结束,AC05-0417,AC05-0417,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-19-15.00.00,2023-03-19-16.00.00,60,1,维修三部,牵引,受流设备,受电弓碳滑板,碳棒磨损到限,不影响运营,已更换,工作令号:蒲均-2023-3-14 041012 受电弓碳滑条磨损到限，实测6mm,更换4根受电弓碳滑条后检查正常。（检修二班）。 备件来源：物流仓库领用。 主工单内领料，WO：5726551,N,N,,,,
5743938,041293 空气干燥器管路接头漏气,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-13.00.00,2023-03-22-14.00.00,60,1,维修三部,制动,供风系统,空气干燥器单元,管路泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-17 041293 空气干燥器管路接头漏气,041293 紧固管路接头后正常。（检修二班）。,Y,N,,,,
5743975,041303 空压机接线接头色标缺失,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-13.30.00,2023-03-22-14.30.00,60,1,维修三部,制动,供风系统,空压机,接线接头损坏,不影响运营,已修理,工作令号:蒲均-2023-3-17 041303 空压机接线接头色标缺失,041303 检查复测空压机接线接头后正常。（检修二班）。,Y,N,,,,
5744000,041271 全自动车钩高度调整色标缺失,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-10.00.00,2023-03-22-11.00.00,60,1,维修三部,车钩,全自动车钩,车钩高度调整装置,固定螺栓松动,不影响运营,已修理,工作令号:蒲均-2023-3-17 041271 全自动车钩高度调整装置色标缺失,041271 检查复测全自动车钩螺栓后正常。（检修二班）。,Y,N,,,,
5744009,041282 一位端转向架气管接头漏气,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-14.00.00,2023-03-22-15.00.00,60,1,维修三部,制动,管路元件,各类气管,泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-17 041282 一位端转向架气管接头漏气,041282 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5744021,041293 6门定位槽固定螺栓松,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-13.00.00,2023-03-22-14.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,紧固件松动或缺失,不影响运营,已修理,工作令号:蒲均-2023-3-17 041293 6门定位槽固定螺栓松,紧固041293 6门定位槽固定螺栓后正常（检修二班）。,Y,N,,,,
5744029,041321 司机室左侧门锁松,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-14.00.00,2023-03-22-15.00.00,60,1,维修三部,车门,司机室门,司机室左侧门（A）,门叶固定螺栓松动,不影响运营,已修理,工作令号:蒲均-2023-3-17 041321 司机室左侧门锁松,紧固041321 司机室左侧门锁螺栓后正常（检修二班）。,Y,N,,,,
5744036,041303一位端空调盖板方孔锁松,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-10.00.00,2023-03-22-11.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-17 041303一位端空调盖板方孔锁松,紧固041303一位端空调盖板方孔锁螺栓后正常（检修二班）。,Y,N,,,,
5744044,041312二位端冷凝器箱排水孔堵塞,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-11.00.00,2023-03-22-12.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-17 041312二位端冷凝器箱排水孔堵塞,清洁041312二位端冷凝器箱排水孔后正常（检修二班）。,Y,N,,,,
5744051,041271 司机室监控屏显示车厢4断开,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-15.00.00,2023-03-22-22.00.00,420,1,维修三部,乘客信息（PIS）,视频监控系统,媒体服务器,插口、接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-17 041271 司机室监控屏显示车厢4断开,重做车厢4（041303车）媒体服务器上的网络水晶头后正常。（日检三班）,Y,N,,,,
5744062,041321 司机室刮雨器水箱缺液,结束,AC05-0422,AC05-0422,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-22-15.00.00,2023-03-22-16.00.00,60,1,维修三部,车体,司机室,刮雨器,水箱损坏,不影响运营,已修理,工作令号:蒲均-2023-3-17 041321 司机室刮雨器水箱缺液,对041321司机室刮雨器水箱添加玻璃水至液位正常。（检修二班）,Y,N,,,,
5745800,041473 二位端车钩气管接头漏气,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-10.00.00,2023-03-23-11.00.00,60,1,维修三部,车钩,半自动车钩,气管路,气管路泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-18 041473 二位端车钩气管接头漏气,041473 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5745813,041492二位端空调盖板方孔锁松,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-10.00.00,2023-03-23-11.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-18 041492 二位端空调盖板方孔锁松,紧固041492二位端空调盖板方孔锁螺栓后正常（检修二班）。,Y,N,,,,
5745834,041462 1轴右侧轴箱螺栓色标缺失,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-13.00.00,2023-03-23-14.00.00,60,1,维修三部,转向架,轮对轴箱装置,轴箱,轴箱螺栓松动,不影响运营,已修理,工作令号:蒲均-2023-3-18 041462 1轴右侧轴箱螺栓色标缺失,041462 检查复测螺栓后正常。（检修二班）。,Y,N,,,,
5745837,041462一位端空调排水孔堵塞,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-11.00.00,2023-03-23-12.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-18 041462 一位端空调排水孔堵塞,清洁041462一位端空调排水孔后正常（检修二班）。,Y,N,,,,
5745843,041483 8门内侧指示灯（红）接线松,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-13.00.00,2023-03-23-14.00.00,60,1,维修三部,车门,客室车门电气部件,指示灯,门内侧指示灯（红）接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-18 041483 8门内侧指示灯（红）接线松,紧固041483 8门内侧指示灯（红）接插件后正常（检修二班）。,Y,N,,,,
5745858,041501 6门压轮松,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-14.00.00,2023-03-23-15.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,紧固件松动或缺失,不影响运营,已修理,工作令号:蒲均-2023-3-18 041501 6门压轮松,紧固041501 6门压轮螺栓后正常（检修二班）。,Y,N,,,,
5745860,041483 一位端左侧高度阀漏气,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-13.00.00,2023-03-23-14.00.00,60,1,维修三部,制动,管路元件,高度阀,漏气,不影响运营,已修理,工作令号:蒲均-2023-3-18 041483 一位端左侧高度阀阀体上管路接头漏气,041483 紧固管路接头后正常。（检修二班）。,Y,N,,,,
5745874,041492 一位端转向架气管接头漏气,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-13.15.00,2023-03-23-14.15.00,60,1,维修三部,制动,管路元件,各类气管,泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-18 041492 一位端转向架气管接头漏气,041492 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5745944,040256-2 无视频信号,结束,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-15.00.00,2023-03-23-21.00.00,360,1,维修三部,乘客信息（PIS）,视频监控系统,客室摄像头,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-18 040256-2 无视频信号,重做040256-2摄像头信号接头后显示正常。（日检一班）,Y,N,,,,
5745952,041451 2门旁LCD屏黑屏,工作请求,AC05-0425,AC05-0425,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-23-15.00.00,,,0,维修二部,乘客信息（PIS）,媒体播放系统,客室LCD显示屏,黑屏,,,工作令号:蒲均-2023-3-18 041451 2、6、8门，041462 6门，041473 4门，041483 4、6门，041492 2门旁LCD屏黑屏,,N,N,,,,
5750504,041621 3门定位槽固定螺栓松,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-13.00.00,2023-03-26-14.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,紧固件松动或缺失,不影响运营,已修理,工作令号:蒲均-2023-3-20 041621 3门定位槽固定螺栓松,紧固 041621 3门 定位槽 固定螺栓后正常（检修二班）,Y,N,,,,
5750505,041582 二位端半永久车钩气管接头漏气,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-13.00.00,2023-03-26-14.00.00,60,1,维修三部,车钩,半永久车钩,气路接头,接头漏气,不影响运营,已修理,工作令号:蒲均-2023-3-20 041582 二位端半永久车钩气管接头漏气,041582 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5750507,041593 空压机接地线色标缺失,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-13.15.00,2023-03-26-14.15.00,60,1,维修三部,制动,供风系统,空压机,接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-20 041593 空压机接地线色标缺失,041593 检查复测空压机接地线后正常。（检修二班）。,Y,N,,,,
5750516,041603 7门内侧指示灯（黄）接线松,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-13.00.00,2023-03-26-14.00.00,60,1,维修三部,车门,客室车门电气部件,指示灯,门内侧指示灯（黄）接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-20 041603 7门内侧指示灯（黄）接线松,紧固 041603 7门 内侧指示灯（黄）接插件后正常（检修二班）。,Y,N,,,,
5750521,041571 一轴轴箱螺栓色标缺失,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-10.00.00,2023-03-26-11.00.00,60,1,维修三部,转向架,轮对轴箱装置,轴箱,轴箱螺栓松动,不影响运营,已修理,工作令号:蒲均-2023-3-20 041571 一轴轴箱螺栓色标缺失,041571 检查复测轴箱螺栓后正常。（检修二班）。,Y,N,,,,
5750527,041621 一位端转向架气管接头漏气,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-13.30.00,2023-03-26-14.30.00,60,1,维修三部,制动,管路元件,各类气管,泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-20 041621 一位端转向架气管接头漏气,041621 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5750528,041571 二位端空调盖板方孔锁松,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-10.00.00,2023-03-26-11.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-20 041571 二位端空调盖板方孔锁松,紧固041571 二位端空调盖板方孔锁螺栓后正常（检修二班）。,Y,N,,,,
5750530,041612 一位端空调排水孔堵塞,结束,AC05-0427,AC05-0427,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-26-11.00.00,2023-03-26-12.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-20 041612 一位端空调排水孔堵塞,清洁041612 一位端空调排水孔后正常（检修二班）。,Y,N,,,,
5752633,042002 二位端半永久车钩气管漏气,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-13.00.00,2023-03-27-14.00.00,60,1,维修三部,车钩,半永久车钩,气管路,气管路泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-32 042002 二位端半永久车钩气管漏气,042002 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5752753,042023 三轴左侧高度阀螺栓色标缺失,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-13.15.00,2023-03-27-14.15.00,60,1,维修三部,制动,管路元件,高度阀,漏气,不影响运营,已修理,工作令号:蒲均-2023-3-32 042023 三轴左侧高度阀螺栓色标缺失,042023 检查复测高度阀螺栓后正常。（检修二班）。,Y,N,,,,
5752769,042002 二位端转向架气管接头漏气,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-13.00.00,2023-03-27-14.00.00,60,1,维修三部,制动,管路元件,各类气管,泄漏,不影响运营,已修理,工作令号:蒲均-2023-3-32 042002 二位端转向架气管接头漏气,042002 紧固气管接头后正常。（检修二班）。,Y,N,,,,
5752794,042032 一位端横向减震器螺栓色标缺失,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-13.30.00,2023-03-27-14.30.00,60,1,维修三部,转向架,弹性悬挂装置,横向减震器,固定螺栓松动,不影响运营,已修理,工作令号:蒲均-2023-3-32 042032 一位端横向减震器固定螺栓色标缺失,042032 检查复测固定螺栓后正常。（检修二班）。,Y,N,,,,
5752819,041991 10门蜂鸣器声音小,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-13.00.00,2023-03-27-14.00.00,60,1,维修三部,车门,客室车门电气部件,门控单元及外围电路,蜂鸣器损坏,不影响运营,已修理,工作令号:蒲均-2023-3-32 041991 10门蜂鸣器声音小,调控041991 10门蜂鸣器声音音量后正常（检修二班）。,Y,N,,,,
5752841,042013 8门支撑轮与门页金属条碰擦,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-14.00.00,2023-03-27-15.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,开关门止挡损坏,不影响运营,已修理,工作令号:蒲均-2023-3-32 042013 8门支撑轮与门页金属条碰擦,调节042013 8门支撑轮后正常（检修二班）。,Y,N,,,,
5752853,042002 二位端空调盖板方孔锁松,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-10.00.00,2023-03-27-11.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-32 042002 二位端空调盖板方孔锁松,紧固042002 二位端空调盖板方孔锁螺栓后正常（检修二班）。,Y,N,,,,
5752870,042041一位端空调排水孔堵塞,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-11.00.00,2023-03-27-12.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-32 042041一位端空调排水孔堵塞,清洁042041一位端空调排水孔后正常（检修二班）。,Y,N,,,,
5752900,040346-2 水印错误,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-15.00.00,2023-03-27-23.00.00,480,1,维修三部,乘客信息（PIS）,视频监控系统,硬盘录像机,软件故障,不影响运营,已修理,工作令号:蒲均-2023-3-32 040346-2 水印错误 042002 回放不足15天,重新设置040346-2水印后显示正常，重新格式化硬盘及重做系统后，042002回放功能修复正常。（日检一班）,Y,N,,,,
5752913,042002 受电弓监控硬盘坏,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-15.00.00,2023-03-27-16.00.00,60,1,维修三部,辅助功能,辅助监控,监控数据硬盘,损坏,不影响运营,已更换,工作令号:蒲均-2023-3-32 042002 042032 受电弓监控硬盘坏,更换2个受电弓监控硬盘后正常。（检修二班） 备件来源：车辆公司修复件。,Y,N,,,,
5752950,042041 3门旁DMD花屏,结束,04A02-0434,04A02-0434,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-27-15.00.00,2023-03-27-23.00.00,480,1,维修三部,乘客信息（PIS）,广播,电子导乘屏,损坏,不影响运营,已更换,工作令号:蒲均-2023-3-32 042041 3门、9门旁，042032 2门、8门旁，042023 2门、8门旁，042013 8门、2门旁，042002 6门、2门旁DMD花屏,更换042041 3门、9门旁，042032 2门、8门旁，042023 2门、8门旁，042013 8门、2门旁，042002 6门、2门旁共10块电子导乘屏后正常。（日检一班）（备件来源：供应商）（型号：MIT-DNU28-01 生产厂商：上海鸣啸信息科技发展有限公司）（备件为返修件）,Y,N,,,,
5758925,040862二位端冷凝器箱排水孔堵塞,结束,AC05-0415,AC05-0415,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-30-10.00.00,2023-03-30-11.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-21 040862二位端冷凝器箱排水孔堵塞,清洁040862二位端冷凝器箱排水孔后正常（检修二班）。,Y,N,,,,
5758936,040851一位端冷凝器箱方孔锁松,结束,AC05-0415,AC05-0415,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-30-11.00.00,2023-03-30-12.00.00,60,1,维修三部,空调,顶置式空调单元,空调单元壳体,损坏,不影响运营,已修理,工作令号:蒲均-2023-3-21 040851一位端冷凝器箱方孔锁松,紧固040851一位端冷凝器箱方孔锁螺栓后正常（检修二班）。,Y,N,,,,
5758942,040883 4门定位销松动,结束,AC05-0415,AC05-0415,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-30-13.00.00,2023-03-30-14.00.00,60,1,维修三部,车门,客室车门机械部件,传动机构,紧固件松动或缺失,不影响运营,已修理,工作令号:蒲均-2023-3-21 040883 4门定位销松动,紧固040883 4门定位销后正常（检修二班）。,Y,N,,,,
5758952,040901 5门内侧指示灯（红）不亮,结束,AC05-0415,AC05-0415,RS-04-06,维修二部（4#）综合二班,故障修工单,2023-03-30-14.00.00,2023-03-30-15.00.00,60,1,维修三部,车门,客室车门电气部件,指示灯,门内侧指示灯（红）接线松动,不影响运营,已修理,工作令号:蒲均-2023-3-21 040901 5门内侧指示灯（红）不亮,紧固040901 5门内侧指示灯（红）接插件后正常（检修二班）。,Y,N,,,,
