工单号,工作要点说明,工单状态,设备编码,车型-列车号,工作班组编码,工作班组名称,工单类型,故障时间,完工时间,修理时间(分钟),计划工时,故障信息来源,系统功能,子项功能,底层功能,故障描述,故障影响,纠正措施,故障情况,处理情况,车辆原因,扣修,扣修天数,晚点分钟,中途晚点分钟,晚点有责
5636463,0280#024651、024681紧急制动不缓解。,结束,AC17B-0280,AC17B-0280,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-17-07.00.00,2023-01-17-11.00.00,240,2,维修三部,制动,,,故障,不影响运营,已更换,工作令号:二日-2023-1-17 0280#024651、024681紧急制动不缓解。,0280#024651、024681紧急制动不缓解。 上车检查面板正常，制动都能正常缓解，预防性更换EBR缓解继电器，车况正常，库内动车正常。 （备件由质保提供，为新件，有合格证） 编号：北-3000868 北翟日四,Y,N,,,,
5640371,02080#全车按防疫要求更换空调滤网。,结束,AC17B-0280,AC17B-0280,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-19-10.11.00,2023-01-19-20.11.00,600,1,维修三部,空调,顶置式空调单元,,故障,,,工作令号:二日-2023-1-19 02080#全车按防疫要求更换空调滤网。,02080#全车按防疫要求更换空调滤网。 流水号：龙-0007702,N,N,,,,
5641009,02105#027121自动广播故障。,结束,02A05-02105,02A05-02105,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-19-10.00.00,2023-01-19-13.00.00,180,1,维修三部,乘客信息（PIS）,广播,,故障,不影响运营,已修理,工作令号:二日-2023-1-19 02105#027121自动广播故障。,上车重启主机后测试人工自动广播正常。,Y,N,,,,
5641017,0215# 01682 10#车门开关门速度慢。,结束,AC02-0215,AC02-0215,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-19-14.00.00,2023-01-19-16.00.00,120,2,维修三部,车门,客室车门机械部件,传动机构,防跳轮、承载轮、绳轮损坏,不影响运营,已修理,工作令号:二日-2023-1-19 0215# 01682 10#车门开关门速度慢。,0215# 01682 10#车门开关门速度慢。 上车检查为车门导轮卡滞，现润滑车门导轮后正常，开关门测试正常。 故障编号：北-3000884 北翟日二闭环,Y,N,,,,
5641165,02054# 022971 022982 尺寸超标,结束,AC17A-0254,AC17A-0254,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-19-10.11.00,2023-01-20-18.00.00,1909,1,维修三部,转向架,轮对轴箱装置,动车轮对组件,尺寸超标,不影响运营,已修理,工作令号:二日-2023-1-19 02054# 022971 022982 尺寸超标,02054# 022971 022982 尺寸超标 流水号：龙-0007708 镟轮完毕，恢复制动复测轮缘轮径完成，设置轮径完成。,N,Y,1,,,
5642824,0274# 025053 牵引故障,结束,AC17B-0274,AC17B-0274,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-20-20.00.00,2023-01-20-22.00.00,120,2,维修三部,牵引,牵引控制单元,,故障,不影响运营,查无原因,工作令号:二日-2023-1-20 0274# 025053 牵引故障,0274# 025053 牵引故障。 下载故障记录为ATC设备通讯丢失导致列车施加紧急制动，检查牵引系统无故障。 故障编号：北-3000893 北翟日二闭环,N,N,,,,
5642871,0210#00661辅逆故障,结束,AC02-0210,AC02-0210,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-20-20.00.00,2023-01-20-22.00.00,120,2,维修三部,辅助供电,辅助逆变器控制单元,,故障,不影响运营,查无原因,工作令号:二日-2023-1-20 0210#00661辅逆故障,0210#00661辅逆故障 回库下载故障为 E110，网压过高引起，辅逆工作正常，车辆正常。 故障编号：北-3000894 北翟日二闭环,N,N,,,,
5642962,216# 01191 司机室侧门打不开,结束,AC02-0216,AC02-0216,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-20-10.00.00,2023-01-20-22.00.00,720,1,维修三部,车门,司机室门,,故障,不影响运营,已修理,工作令号:二日-2023-1-20 216# 01191 司机室侧门打不开,216# 01191 司机室侧门打不开 故障号：川-0005291 清洁门钩并调整尺寸后开关门正常。,Y,N,,,,
5642963,2112# 027642 视频监控无法下载,结束,02A05-02112,02A05-02112,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-20-10.00.00,2023-01-20-22.00.00,720,1,维修三部,乘客信息（PIS）,视频监控系统,,故障,不影响运营,已更换,工作令号:二日-2023-1-20 2112# 027642 视频监控无法下载,2112# 027642 视频监控无法下载 故障号：川-0005292 检查为硬盘故障，更换硬盘后正常。,Y,N,,,,
5645104,02109#027382 027393 027413尺寸超标,结束,02A05-02109,02A05-02109,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-23-09.11.00,2023-01-26-13.00.00,4549,1,维修三部,转向架,轮对轴箱装置,动车轮对组件,轮缘尺寸超标,不影响运营,已修理,工作令号:二日-2023-1-23 02109#027382 027393 027413尺寸超标,02109#027382 027393 027413尺寸超标 镟轮结束，恢复制动，复测各尺寸及地板面高度，设置轮径完成。库内静态测试正常。 流水号：龙-0007726,N,Y,3,,,
5645252,00205#车，上行第8节辅助逆变器故障,结束,AC02-0205,AC02-0205,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-23-16.20.00,2023-01-23-20.00.00,220,1,总调-OCC,辅助供电,逆变模块,,故障,不影响运营,已更换,工作令号:二临-2023-01-12 02023-01-23 16:20 二号线上海科技馆站上行0205#车，上行第8节辅助逆变器故障，客室照明一半。,00311 辅逆故障（龙-0007731） 回库检查下载故障代码为206，A14.1辅逆模块故障 ，更换A14.1辅逆模块后正常。库内静态测试正常。 厂商：锐利电气 型号：A14(A) 备件为返修件。 A14.1序列号：旧：221300241/0041（服：5646714） 新：22200105/002-1998,Y,N,,,,
5646412,264# 023771 自动广播故障,结束,AC17A-0264,AC17A-0264,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-24-10.00.00,2023-01-24-21.00.00,660,1,维修三部,乘客信息（PIS）,广播,,故障,不影响运营,查无原因,工作令号:二日-2023-1-24 264# 023771 自动广播故障,264# 023771 自动广播故障 故障号：川-0005355 回库测试自动广播正常。,N,N,,,,
5649056,0238#021722 空调无通讯。,结束,AC08-0238,AC08-0238,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-27-15.00.00,2023-01-27-17.00.00,120,2,维修三部,控制,输入输出模块,RIOM,损坏,不影响运营,已更换,工作令号:二日-2023-1-27 0238#021722 空调无通讯。,0238#021722 空调无通讯。 更换Riom41模块后，上电测试功能正常。 备件为返修件，有返修报告及合格证。 编号：北-3000917 Riom41序列号：新件12650651，旧件13300721 （新件旧件厂方处理。） 北翟日二 闭环,Y,N,,,,
5649124,02011# 00671 9门 车门故障,结束,AC02-0211,AC02-0211,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-27-17.33.00,2023-01-27-17.51.00,18,2,维修三部,车门,客室车门机械部件,,故障,不影响运营,已修理,工作令号:二日-2023-1-27 02011# 00671 9门 车门故障,02011# 00671 9门 车门故障 流水号：龙-0007747 检查为关门止档松动，紧固并调整后开关门测试正常，车况正常。,Y,N,,,,
5650502,02014# 01113 三门未打开,结束,AC02-0214,AC02-0214,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-28-23.00.00,2023-01-28-23.59.00,59,2,维修三部,车门,客室车门,传动机构,解钩气缸损坏,不影响运营,已更换,工作令号:二日-2023-1-28 02014# 01113 三门未打开,02014# 01113 三门未打开 流水号：龙-0007754 检查为小气缸故障，更换小气缸后正常，开关门测试正常。,Y,N,,,,
5650573,0274# 024411 数据记录器配置故障,结束,AC17B-0274,AC17B-0274,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-28-20.00.00,2023-01-28-22.00.00,120,2,维修三部,控制,主处理模块,MPU,软件故障,不影响运营,已修理,工作令号:二日-2023-1-28 0274# 024411 数据记录器配置故障,0274# 024411 数据记录器配置故障 重刷024411，024441 MPU后正常 故障编号：北-3000928 北翟日二闭环,Y,N,,,,
5650583,211# 00693 空调故障,结束,AC02-0211,AC02-0211,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-28-10.00.00,2023-01-28-22.00.00,720,1,维修三部,空调,空调电气控制,,故障,不影响运营,已更换,工作令号:二日-2023-1-28 211# 00693 空调故障,211# 00693 空调故障 故障号：川-0005374 上车确认为板卡失电，更换空调板卡后正常。 备件为返修件。,Y,N,,,,
5650584,0270# 024281 司机室贯通道门故障,结束,AC17B-0270,AC17B-0270,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-29-00.05.00,2023-01-29-01.10.00,65,2,维修三部,车门,通道门,通道门,铰链松动,不影响运营,已修理,工作令号:二日-2023-1-28 0270# 024281 司机室贯通道门故障,0270# 024281 司机室贯通道门故障 上车检查为贯通道门限位异常，调整限位后正常 故障编号：北-3000927 北翟日二闭环,Y,N,,,,
5650587,275# 025113 制动被切除,结束,AC17B-0275,AC17B-0275,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-28-10.00.00,2023-01-28-22.00.00,720,1,维修三部,制动,制动电气控制系统,EPAC阀,线路板损坏,不影响运营,已更换,工作令号:二日-2023-1-28 275# 025113 制动被切除,275# 025113 制动被切除 故障号：川-0005368 上车确认为025113 EPAC阀故障，更换后调道测试正常，车况正常。 备件为返修件。 旧件：052 10/17 新件：053 10/17 新车质保，不开服务请求,Y,N,,,,
5650591,279# 024641 右侧头灯灯泡坏,结束,AC17B-0279,AC17B-0279,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-28-10.00.00,2023-01-28-22.00.00,720,1,维修三部,辅助功能,头灯、尾灯、运营灯,,故障,不影响运营,已更换,工作令号:二日-2023-1-28 279# 024641 右侧头灯灯泡坏,279# 024641 右侧头灯灯泡坏 故障号：川-0005375 更换右侧头灯灯泡后，经测试远近光灯均正常。,Y,N,,,,
5650609,02113#027691 自动广播故障,结束,02A05-02113,02A05-02113,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-28-20.00.00,2023-01-28-22.00.00,120,2,维修三部,乘客信息（PIS）,广播,,故障,不影响运营,已修理,工作令号:二日-2023-1-28 02113#027691 自动广播故障,02113#027691 自动广播故障 重新更新广播软件后正常 故障编号：北-3000926 北翟日二闭环,Y,N,,,,
5650610,02073# 024371 2门无法打开,结束,AC17B-0273,AC17B-0273,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-28-21.11.00,2023-01-28-21.49.00,38,2,维修三部,车门,客室车门电气部件,门控单元及外围电路,DCU损坏,不影响运营,已更换,工作令号:二日-2023-1-28 02073# 024371 2门无法打开,02073# 024371 2门无法打开 流水号：龙-0007755 下载故障无相关代码，现更换EDCU并与3门互换后开关门测试正常。备件为返修件 现2门：20571/1915 3门新件：11188/0925 3门旧件：20549/1915（服：5650780） 新件坏件厂方处理 备件由质保提供,Y,N,,,,
5654839,0216#01213制动故障。,结束,AC02-0216,AC02-0216,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-31-10.00.00,2023-01-31-13.00.00,180,1,维修三部,制动,管路元件,,故障,不影响运营,已更换,工作令号:二日-2023-1-31 0216#01213制动故障。,故障闭环报单：川-0005383 下载故障为10.11.17 ，经检查一轴排空阀故障，更换后调道测试正常,Y,N,,,,
5654844,0285#025522制动故障。,结束,AC17B-0285,AC17B-0285,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-31-11.00.00,2023-01-31-15.00.00,240,1,维修三部,制动,制动电气控制系统,EPAC阀,软件故障,不影响运营,已更换,工作令号:二日-2023-1-31 0285#025522制动故障。,闭环故障报单号：川-0005382 回库下载故障记录，为025522 RP压力开关故障，更换025522 EPAC后，车况正常，调道测试正常。 旧：48 7-09 新：114 07/17 新车质保，不开服务请求,Y,N,,,,
5654869,0238#021761 自动广播故障。,结束,AC08-0238,AC08-0238,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-01-31-15.00.00,2023-01-31-18.00.00,180,1,维修三部,乘客信息（PIS）,广播,,故障,不影响运营,已修理,工作令号:二日-2023-1-31 0238#021761 自动广播故障。,闭环故障报单：川-0005385 检查发现为TB01ATC端子排 91号位1936/91线松脱，重新紧固后正常。,Y,N,,,,
5657291,02044# 022232 4门故障,结束,AC08-0244,AC08-0244,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-01-20.01.00,2023-02-01-20.43.00,42,2,维修三部,车门,客室车门电气部件,,故障,不影响运营,查无原因,工作令号:二日-2023-2-1 02044# 022232 4门故障,02044# 022232 4门故障 流水号：龙-0007766 回库下载故障无相关故障记录，车门防夹功能启动。开关门测试正常，车况正常。非车辆原因。,N,N,,,,
5657323,02043# 022113 7门故障,结束,AC08-0243,AC08-0243,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-01-21.02.00,2023-02-01-21.44.00,42,2,维修三部,车门,客室车门电气部件,门控单元及外围电路,DCU损坏,不影响运营,已更换,工作令号:二日-2023-2-1 02043# 022113 7门故障,02043# 022113 7门故障 流水号：龙-0007767 下载故障为车门一般故障，现与5门互换并更换EDCU后正常，开关门测试正常，车况正常。 现7门：731/0737 5门坏件：69/0810（服：5657608） 5门新件：171/0713 新件坏件厂方处理 备件由质保提供 有质检报告 备件为返修件,Y,N,,,,
5657341,287# 制动电阻传感器故障,结束,02A05-02087,02A05-02087,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-01-20.00.00,2023-02-01-22.00.00,120,1,维修三部,制动,制动电气控制系统,,故障,不影响运营,已修理,工作令号:二日-2023-2-1 287# 制动电阻传感器故障,287# 制动电阻传感器故障 故障号：川-0005390 重刷软件后车况正常。,Y,N,,,,
5657342,0216# 01213 辅逆故障。,结束,AC02-0216,AC02-0216,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-01-20.00.00,2023-02-01-22.00.00,120,2,维修三部,辅助供电,逆变模块,辅助逆变器底板,损坏,不影响运营,已更换,工作令号:二日-2023-2-1 0216# 01213 辅逆故障。,0216# 01213 辅逆故障。 回库下载故障代码：194，检查为A12模块坏，更换A12模块后启车测试正常。 （新件旧件厂方处理） 故障编号：北-3000948 北翟日二闭环 备件为返修件 有返修报告和检测报告 新件：221300241/0001-1999 旧件：22200104/004-1998服：5659664,Y,N,,,,
5657346,02005# 00333 辅逆故障,工作完成,AC02-0205,AC02-0205,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-01-23.02.00,2023-02-01-23.53.00,51,2,,辅助供电,逆变模块,,故障,不影响运营,已更换,工作令号:二日-2023-2-1 02005# 00333 辅逆故障,02005# 00333 辅逆故障 流水号：龙-0007765 回库下载故障代码为：E182 E182 检查为A14.2模块故障，更换A14.2模块后启车正常，库内静态测试正常，车况正常。 A14模块旧件序列号：221300241/0024 1999（服：5657569） A14模块新件序列号：221300241/0030 新件坏件厂方处理。 有质检报告 备件为返修件。,Y,N,,,,
5657347,0207# 01393 辅逆故障,结束,AC02-0207,AC02-0207,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-01-20.00.00,2023-02-01-22.00.00,120,2,维修三部,辅助供电,逆变模块,,故障,不影响运营,查无原因,工作令号:二日-2023-2-1 0207# 01393 辅逆故障,0207# 01393 辅逆故障 回库下载故障代码为：E110，为网压过压引起，回库检查车况正常。 故障编号：北-3000949 北翟日二闭环,N,N,,,,
5657349,0240#021851司机室侧门无法关闭。,结束,AC08-0240,AC08-0240,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-01-21.00.00,2023-02-01-23.00.00,120,2,维修三部,车门,司机室门,,故障,不影响运营,查无原因,工作令号:二日-2023-2-1 0240#021851司机室侧门无法关闭。,0240#021851司机室侧门无法关闭。 回库检查司机室侧门开关门功能均正常，车况正常。 编号：北-3000950 北翟日二 闭环,N,N,,,,
5661444,02087#多节车轮缘尺寸接近极限。,结束,02A05-02087,02A05-02087,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-04-10.00.00,2023-02-08-16.00.00,6120,2,维修三部,转向架,轮对轴箱装置,拖车轮对组件,轮缘尺寸超标,不影响运营,已修理,"工作令号:二日-2023-2-4 02087#025611,025622,025681,025672轮缘尺寸接近极限。","02087#025611,025622,025681,025672轮缘尺寸接近极限。 镟轮完成，制动已恢复，各尺寸复测正常，轮径已设置，A车轮径已通知通号设置，车况正常 编号：北-3000954 北翟日二闭环",N,Y,4,,,
5661787,02087#025681全自动车钩连挂故障。,结束,02A05-02087,02A05-02087,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-04-13.00.00,2023-02-05-14.00.00,1500,2,维修三部,车钩,全自动车钩,,故障,不影响运营,查无原因,工作令号:二日-2023-2-4 02087#025681全自动车钩连挂故障，无法连挂。,02087#025681全自动车钩连挂故障，无法连挂。 检查自动车钩正常，连挂正常。 编号：北-3000955,N,Y,1,,,
5661991,276# 024502牵引故障,结束,AC17B-0276,AC17B-0276,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-04-10.00.00,2023-02-04-16.00.00,360,1,维修三部,牵引,牵引控制单元,,故障,不影响运营,已更换,工作令号:二日-2023-2-4 276# 024502牵引故障,276# 024502牵引故障 故障号：川-0005399 回库下载确认为牵引AGATE故障，更换后正常，调道测试正常。 旧件：00124 0837（服：5663930） 新件：0703/0745,Y,N,牵引控制单元,,,
5662002,238# 021691 视频无回放,结束,AC08-0238,AC08-0238,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-04-10.00.00,2023-02-04-23.00.00,780,1,维修三部,乘客信息（PIS）,视频监控系统,,故障,不影响运营,已修理,工作令号:二日-2023-2-4 238# 021691 视频无回放,故障报单号：川-0005400 重新配置监控主机后恢复正常，列车正常。,Y,N,,,,
5663308,02090# 025921 自动广播错报,结束,02A05-02090,02A05-02090,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-05-21.11.00,2023-02-05-21.49.00,38,2,维修三部,乘客信息（PIS）,广播,,故障,不影响运营,查无原因,工作令号:二日-2023-2-5 02090# 025921 自动广播错报,02090# 025921 自动广播错报 流水号：龙-0007789 回库检查人工广播，自动广播正常。,N,N,,,,
5663346,274#投诉侧墙LED显示错误,结束,AC17B-0274,AC17B-0274,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-05-10.00.00,2023-02-05-22.00.00,720,1,维修三部,乘客信息（PIS）,广播,,故障,不影响运营,已修理,工作令号:二日-2023-2-5 274#投诉侧墙LED显示错误,274#投诉侧墙LED显示错误 故障号：川-0005308 回库设置目的地号并查看列车侧墙，显示均正常，列车车况正常。,Y,N,,,,
5663349,207# 00481 通道门无法打开,结束,AC02-0207,AC02-0207,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-05-18.00.00,2023-02-05-23.00.00,300,1,维修三部,车门,通道门,,故障,不影响运营,已更换,工作令号:二日-2023-2-5 207# 00481 通道门无法打开,207# 00481 通道门无法打开 故障号：川-0005307 更换通道门锁扣后正常。,Y,N,,,,
5668280,2108# 027333 视频监控故障,结束,02A05-02108,02A05-02108,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-08-10.00.00,2023-02-08-23.00.00,780,1,维修三部,乘客信息（PIS）,视频监控系统,,故障,不影响运营,已修理,工作令号:二日-2023-2-8 2108# 027333 视频监控故障,故障报单号：川-0005323 重启监控摄像头后测试功能正常，列车正常。,Y,N,,,,
5668285,279#024622瞬间6节牵引故障，列车迫停,结束,AC17B-0279,AC17B-0279,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-08-10.00.00,2023-02-08-15.00.00,300,1,维修三部,牵引,牵引控制单元,,故障,不影响运营,查无原因,工作令号:二日-2023-2-8 279#024622瞬间6节牵引故障，列车迫停,279#024622瞬间6节牵引故障，列车迫停 故障号：川-0005322 列车回库下载记录，列车各系统工作正常，检查车辆与ATC设备之间的接口电路均正常，非车辆原因。,N,N,,,,
5668308,285# 024862 牵引故障,结束,AC17B-0285,AC17B-0285,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-08-10.00.00,2023-02-08-15.00.00,300,1,维修三部,牵引,牵引控制单元,,故障,不影响运营,已更换,工作令号:二日-2023-2-8 285# 024862 牵引故障,285# 024862 牵引故障 故障号：川-0005321 下载故障记录为peak looping，更换ccu后工作正常，无故障，调道测试正常。,Y,N,牵引控制单元,,,
5668353,279# 025253 无线传输故障,结束,AC17B-0279,AC17B-0279,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-08-10.00.00,2023-02-09-23.00.00,2220,1,维修三部,辅助功能,智能运维设备,,故障,不影响运营,已修理,工作令号:二日-2023-2-8 279# 025253 无线传输故障,279# 025253 无线传输故障 故障号:川-0005327 重刷软件后正常。,Y,N,,,,
5668360,02006# 00402 牵引故障,结束,AC02-0206,AC02-0206,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-08-14.11.00,2023-02-08-14.51.00,40,2,维修三部,牵引,牵引设备箱,,故障,不影响运营,已更换,工作令号:二日-2023-2-8 02006# 00402 牵引故障,02006# 00402 牵引故障 流水号：龙-0007818 上车检查33F06跳开，现更换牵引风机后静态测试正常，备件拆自209#01513 新件坏件厂方处理 备件为拆车件,Y,N,风机,,,
5670620,0206#00382牵引故障。,结束,AC02-0206,AC02-0206,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-09-22.00.00,2023-02-09-23.30.00,90,2,维修三部,牵引,逆变及斩波模块,,故障,不影响运营,已更换,工作令号:二日-2023-2-9 0206#00382牵引故障。,"0206#00382牵引故障。 回库下载故障为59.181.208，检查为A40制动模块坏，现更换A40,模块后启车正常，库内测试正常，动车正常。 备件由质保提供，为返修件有返修报告和合格证。 A40制动模块序列号：旧A-99362429-00096（服：5675513），新N-01205429-00013 编号：北-3000984 新件旧件厂方处理 北翟日二 闭环",Y,N,牵引模块,,,
5670641,0206#00421逃生门支架松动。,结束,AC02-0206,AC02-0206,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-09-22.00.00,2023-02-09-23.40.00,100,2,维修三部,车门,紧急逃生门,逃生门,结构件损坏,不影响运营,已更换,工作令号:二日-2023-2-9 0206#00421逃生门支架松动。,0206#00421逃生门支架松动。 检查为橡胶垫缺失，补装后正常，车况正常。 （新件旧件厂方处理） 编号：北-3000983 北翟日二 闭环,Y,N,,,,
5670677,251# 022753 3门车门故障,结束,AC08-0251,AC08-0251,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-09-10.00.00,2023-02-09-22.00.00,720,1,维修三部,车门,客室车门机械部件,,故障,不影响运营,已更换,工作令号:二日-2023-2-9 251# 022753 3门车门故障,251# 022753 3门车门故障 故障号：川-0005330 下载故障为Genral door failure，3门与4门互换EDCU后，故障转移至4门，更换4门EDCU后开关门测试测试。 原3门：332/0804（服：5671851） 原4门：42/0750 现4门：356/0728,Y,N,,,,
5670679,02011# 00713 辅逆故障,结束,AC02-0211,AC02-0211,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-09-22.06.00,2023-02-09-22.46.00,40,2,维修三部,辅助供电,逆变模块,,故障,不影响运营,已更换,工作令号:二日-2023-2-9 02011# 00713 辅逆故障,02011# 00713 辅逆故障 流水号：龙-0007795 下载故障代码为：218 检查为A11 A12模块故障，更换A11 A12模块后启车正常，库内静态测试正常，车况正常。 A11模块旧件序列号：22200105/048-1998（服：5671481） A11模块新件序列号：221300241/0024 1999 A12模块旧件序列号：221300241/103-2000（服：5671486） A12模块新件序列号：221300241/120E-2000 新件坏件厂方处理 备件由质保提供 备件为返修件 有产品合格证,Y,N,,,,
5670680,268# 024123 牵引故障,结束,AC17A-0268,AC17A-0268,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-09-10.00.00,2023-02-09-23.00.00,780,1,维修三部,牵引,牵引控制单元,,故障,不影响运营,已更换,工作令号:二日-2023-2-9 268# 024123 牵引故障,268# 024123 牵引故障 故障号：川-0005329 回库下载故障记录为peak looping，确认为CCU故障，更换CCU后工作正常，无故障，调道测试正常。,Y,N,牵引控制单元,,,
5674345,02070# 024281有漏气声,结束,AC17B-0270,AC17B-0270,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-12-09.32.00,2023-02-12-10.08.00,36,2,维修三部,转向架,构架,,故障,不影响运营,查无原因,工作令号:二日-2023-2-12 02070# 024281有漏气声,02070# 024281有漏气声 流水号：龙-0007829 上车检查车厢内，车底走行部无漏气声。缓解制动，测试空压机均无漏气声，列车无故障。,N,N,,,,
5674350,02088# 025722轮缘尺寸超标,结束,02A05-02088,02A05-02088,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-12-10.01.00,2023-02-12-21.00.00,659,1,维修三部,转向架,轮对轴箱装置,动车轮对组件,轮缘尺寸超标,不影响运营,已修理,工作令号二日-2023-2-12 02088# 025722轮缘尺寸超标:,02088# 025722轮缘尺寸超标 镟轮结束，恢复制动，复测各尺寸及地板面高度，设置轮径完成。库内静态测试正常。 流水号：龙-0007828,N,N,,,,
5676511,0213#01011视频通道1、3录像缺失。,结束,AC02-0213,AC02-0213,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-13-19.00.00,2023-02-13-20.05.00,65,2,维修三部,乘客信息（PIS）,视频监控系统,客室摄像头,黑屏,不影响运营,已修理,工作令号:二日-2023-2-13 0213#01011视频通道1、3录像缺失。,0213#01011视频通道1、3录像缺失。 重新配置摄像头后恢复正常，车况正常。 编号：北-3001216 北翟日二 闭环,Y,N,,,,
5676617,0淞虹路站折返线0206#车制动不缓。,结束,AC02-0206,AC02-0206,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-13-17.32.00,2023-02-13-21.00.00,208,2,总调-OCC,制动,制动电气控制系统,电气制动控制单元,板卡损坏,掉线,已更换,工作令号:二临-2023-2-7 02023-02-13 17:32 二号线淞虹路站折返线0206#车制动不缓。,2023-02-13 17:32 二号线淞虹路站折返线0206#车制动不缓。（车辆号：00421） 列车回库读取故障为"A车制动电子控制单元车辆总线通讯故障（Vehicle bus to BECU A faulted ）"，检查为A车制动电子控制单元的诊断板（DI板）故障，更换A车制动电子控制单元的诊断板（DI板）后列车恢复正常，试车正常。 上车检查为DI板卡无显示，更换SV板卡及DI板卡后正常。 备件厂商：克诺尔 备件型号：STN26007 备件类型：新件 （新件旧件厂方处理） 故障编号：北-3001217 北翟日二闭环,Y,N,,,,
5676655,0278# 025213 无到站广播，车厢内屏幕,结束,AC17B-0278,AC17B-0278,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-13-20.00.00,2023-02-13-22.00.00,120,2,维修三部,乘客信息（PIS）,广播,动态地图（LMDU）,损坏,不影响运营,已修理,工作令号:二日-2023-2-13 0278# 025213 无到站广播，车厢内屏幕,0278# 025213 无到站广播，车厢内屏幕无显示。 回库检查为功放板卡松动，紧固后恢复正常。 故障编号：北-3001218 北翟日二闭环,Y,N,,,,
5676685,0216# 01241 气制动中级故障,结束,AC02-0216,AC02-0216,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-13-20.00.00,2023-02-13-22.00.00,120,2,维修三部,制动,气制动控制系统,,故障,不影响运营,查无原因,工作令号:二日-2023-2-13 0216# 01241 气制动中级故障,0216# 01241 气制动中级故障 回库检查列车车况正常。 故障编号：北-3001219 北翟日二闭环,N,N,,,,
5676779,281# 024691 司控器故障,结束,AC17B-0281,AC17B-0281,RS-02-07,维修二部（2#）日检二组,故障修工单,2023-02-13-10.00.00,2023-02-14-14.00.00,1680,1,维修三部,控制,人机接口,,故障,不影响运营,已更换,工作令号:二日-2023-2-13 281# 024691 司控器故障,281# 024691 司控器故障 故障号：川-0005340 更换司控器后正常，试车正常。 新：S24/09 旧：36-09（服：5679032）,Y,Y,1,,,
